ID,Name,Address,Latitude,Longitude,Hostel Type,Room Type,Price per Month,Available Units,Amenities,Other Offerings,Image URLs
449,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Girls,Dormitory,5265,7,"24/7 Security, Parking, CCTV Security, Mess, Non-AC Rooms, Power Backup, Laundry, Gym, Study Area, AC Rooms","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
450,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Single,8857,4,"Parking, Study Area, CCTV Security, Mess, Gym, AC Rooms, Laundry, 24/7 Security",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
450,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Double,8542,1,"Parking, Study Area, CCTV Security, Mess, Gym, AC Rooms, Laundry, 24/7 Security",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
450,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Triple,7657,5,"Parking, Study Area, CCTV Security, Mess, Gym, AC Rooms, Laundry, 24/7 Security",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
450,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Dormitory,3536,7,"Parking, Study Area, CCTV Security, Mess, Gym, AC Rooms, Laundry, 24/7 Security",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
451,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Single,11551,10,"Laundry, CCTV Security, Gym, 24/7 Security, AC Rooms, Power Backup, Parking, Study Area",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
451,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Double,5991,5,"Laundry, CCTV Security, Gym, 24/7 Security, AC Rooms, Power Backup, Parking, Study Area",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
451,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Triple,7714,7,"Laundry, CCTV Security, Gym, 24/7 Security, AC Rooms, Power Backup, Parking, Study Area",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
451,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Dormitory,3707,7,"Laundry, CCTV Security, Gym, 24/7 Security, AC Rooms, Power Backup, Parking, Study Area",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
452,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Single,10545,7,"Non-AC Rooms, WiFi, Mess, Parking, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
452,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Double,6704,2,"Non-AC Rooms, WiFi, Mess, Parking, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
452,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Triple,4618,6,"Non-AC Rooms, WiFi, Mess, Parking, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
452,"151 W 34th St, New York, NY 10001, USA","151 W 34th St, New York, NY 10001, USA",40.750504,-73.98957,Boys,Dormitory,5778,2,"Non-AC Rooms, WiFi, Mess, Parking, Power Backup",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
453,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Single,9479,3,"Non-AC Rooms, Parking, AC Rooms, Laundry, CCTV Security, Study Area","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
453,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Double,8979,2,"Non-AC Rooms, Parking, AC Rooms, Laundry, CCTV Security, Study Area","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
453,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Triple,7011,7,"Non-AC Rooms, Parking, AC Rooms, Laundry, CCTV Security, Study Area","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
453,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Co-ed,Dormitory,3005,3,"Non-AC Rooms, Parking, AC Rooms, Laundry, CCTV Security, Study Area","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
454,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Single,8039,2,"Parking, Gym, CCTV Security, 24/7 Security, Mess, AC Rooms, WiFi, Power Backup, Non-AC Rooms, Laundry","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
454,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Double,9226,2,"Parking, Gym, CCTV Security, 24/7 Security, Mess, AC Rooms, WiFi, Power Backup, Non-AC Rooms, Laundry","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
454,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Triple,6051,10,"Parking, Gym, CCTV Security, 24/7 Security, Mess, AC Rooms, WiFi, Power Backup, Non-AC Rooms, Laundry","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
454,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Co-ed,Dormitory,4468,2,"Parking, Gym, CCTV Security, 24/7 Security, Mess, AC Rooms, WiFi, Power Backup, Non-AC Rooms, Laundry","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
455,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Single,11733,4,"WiFi, Gym, Parking, 24/7 Security, Study Area, AC Rooms, Mess","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
455,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Double,6690,1,"WiFi, Gym, Parking, 24/7 Security, Study Area, AC Rooms, Mess","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
455,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Triple,6824,2,"WiFi, Gym, Parking, 24/7 Security, Study Area, AC Rooms, Mess","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
455,"45 Rockefeller Plaza, New York, NY 10111, USA","45 Rockefeller Plaza, New York, NY 10111, USA",40.759976,-73.979977,Co-ed,Dormitory,3342,7,"WiFi, Gym, Parking, 24/7 Security, Study Area, AC Rooms, Mess","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
456,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Single,13332,5,"WiFi, Power Backup, 24/7 Security, AC Rooms, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
456,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Double,6860,7,"WiFi, Power Backup, 24/7 Security, AC Rooms, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
456,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Triple,6888,7,"WiFi, Power Backup, 24/7 Security, AC Rooms, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
456,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Co-ed,Dormitory,4993,7,"WiFi, Power Backup, 24/7 Security, AC Rooms, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
457,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Single,9785,8,"WiFi, Laundry, 24/7 Security, Mess, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
457,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Double,8861,6,"WiFi, Laundry, 24/7 Security, Mess, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
457,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Triple,6915,2,"WiFi, Laundry, 24/7 Security, Mess, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
457,"1 World Trade Center, New York, NY 10007, USA","1 World Trade Center, New York, NY 10007, USA",40.712742,-74.013382,Girls,Dormitory,5545,9,"WiFi, Laundry, 24/7 Security, Mess, Study Area",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
458,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Single,14517,2,"Gym, Power Backup, Non-AC Rooms, 24/7 Security, WiFi, AC Rooms, Parking, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
458,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Double,9778,7,"Gym, Power Backup, Non-AC Rooms, 24/7 Security, WiFi, AC Rooms, Parking, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
458,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Triple,7033,5,"Gym, Power Backup, Non-AC Rooms, 24/7 Security, WiFi, AC Rooms, Parking, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
458,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Co-ed,Dormitory,4451,6,"Gym, Power Backup, Non-AC Rooms, 24/7 Security, WiFi, AC Rooms, Parking, CCTV Security",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
459,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Single,12211,6,"Power Backup, Gym, CCTV Security, 24/7 Security, Laundry, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
459,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Double,8885,8,"Power Backup, Gym, CCTV Security, 24/7 Security, Laundry, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
459,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Triple,4131,8,"Power Backup, Gym, CCTV Security, 24/7 Security, Laundry, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
459,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Girls,Dormitory,3538,5,"Power Backup, Gym, CCTV Security, 24/7 Security, Laundry, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
460,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Single,10457,3,"Power Backup, Gym, Mess, Parking, Non-AC Rooms","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
460,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Double,9648,1,"Power Backup, Gym, Mess, Parking, Non-AC Rooms","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
460,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Triple,7052,10,"Power Backup, Gym, Mess, Parking, Non-AC Rooms","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
460,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Dormitory,3225,5,"Power Backup, Gym, Mess, Parking, Non-AC Rooms","Daily Housekeeping, Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
461,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Girls,Single,9193,8,"Non-AC Rooms, Laundry, Parking, Gym, Study Area, 24/7 Security",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
461,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Girls,Double,8051,10,"Non-AC Rooms, Laundry, Parking, Gym, Study Area, 24/7 Security",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
461,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Girls,Triple,7143,6,"Non-AC Rooms, Laundry, Parking, Gym, Study Area, 24/7 Security",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
461,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Girls,Dormitory,3919,6,"Non-AC Rooms, Laundry, Parking, Gym, Study Area, 24/7 Security",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
462,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Single,9877,3,"CCTV Security, Power Backup, Mess, Laundry, AC Rooms, Non-AC Rooms, WiFi, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
462,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Double,7368,9,"CCTV Security, Power Backup, Mess, Laundry, AC Rooms, Non-AC Rooms, WiFi, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
462,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Triple,6842,8,"CCTV Security, Power Backup, Mess, Laundry, AC Rooms, Non-AC Rooms, WiFi, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
462,"405 Lexington Ave, New York, NY 10174, USA","405 Lexington Ave, New York, NY 10174, USA",40.751652,-73.975311,Boys,Dormitory,4440,3,"CCTV Security, Power Backup, Mess, Laundry, AC Rooms, Non-AC Rooms, WiFi, Gym",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
463,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Single,13219,8,"AC Rooms, CCTV Security, Mess, Gym, 24/7 Security, Study Area, WiFi, Laundry",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
463,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Double,7106,1,"AC Rooms, CCTV Security, Mess, Gym, 24/7 Security, Study Area, WiFi, Laundry",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
463,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Triple,4709,10,"AC Rooms, CCTV Security, Mess, Gym, 24/7 Security, Study Area, WiFi, Laundry",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
463,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Boys,Dormitory,5603,1,"AC Rooms, CCTV Security, Mess, Gym, 24/7 Security, Study Area, WiFi, Laundry",Study Table & Chair,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
464,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Single,10862,2,"Power Backup, Mess, Study Area, Non-AC Rooms, CCTV Security, 24/7 Security","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
464,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Double,9236,3,"Power Backup, Mess, Study Area, Non-AC Rooms, CCTV Security, 24/7 Security","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
464,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Triple,4696,6,"Power Backup, Mess, Study Area, Non-AC Rooms, CCTV Security, 24/7 Security","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
464,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Girls,Dormitory,3994,8,"Power Backup, Mess, Study Area, Non-AC Rooms, CCTV Security, 24/7 Security","Daily Housekeeping, Study Table & Chair",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
465,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Single,13870,4,"Mess, WiFi, Non-AC Rooms, 24/7 Security, AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
465,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Double,9415,9,"Mess, WiFi, Non-AC Rooms, 24/7 Security, AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
465,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Triple,7647,2,"Mess, WiFi, Non-AC Rooms, 24/7 Security, AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
465,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Girls,Dormitory,4127,10,"Mess, WiFi, Non-AC Rooms, 24/7 Security, AC Rooms",Hot Water,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
466,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Boys,Single,11207,5,"AC Rooms, CCTV Security, Laundry, Non-AC Rooms, Study Area, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
466,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Boys,Double,9080,10,"AC Rooms, CCTV Security, Laundry, Non-AC Rooms, Study Area, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
466,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Boys,Triple,4649,2,"AC Rooms, CCTV Security, Laundry, Non-AC Rooms, Study Area, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
466,"1560 Broadway, New York, NY 10036, USA","1560 Broadway, New York, NY 10036, USA",40.758,-73.9855,Boys,Dormitory,5393,5,"AC Rooms, CCTV Security, Laundry, Non-AC Rooms, Study Area, Mess",Daily Housekeeping,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
467,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Girls,Single,14429,5,"Parking, CCTV Security, Study Area, Power Backup, Non-AC Rooms, WiFi, Mess, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
467,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Girls,Double,6742,4,"Parking, CCTV Security, Study Area, Power Backup, Non-AC Rooms, WiFi, Mess, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
467,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Girls,Triple,5058,2,"Parking, CCTV Security, Study Area, Power Backup, Non-AC Rooms, WiFi, Mess, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
467,"350 5th Ave, New York, NY 10118, USA","350 5th Ave, New York, NY 10118, USA",40.748817,-73.985428,Girls,Dormitory,5032,6,"Parking, CCTV Security, Study Area, Power Backup, Non-AC Rooms, WiFi, Mess, Laundry",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
468,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Single,13671,8,"WiFi, AC Rooms, Parking, Power Backup, CCTV Security, Laundry, Mess","Daily Housekeeping, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
468,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Double,6269,3,"WiFi, AC Rooms, Parking, Power Backup, CCTV Security, Laundry, Mess","Daily Housekeeping, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
468,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Triple,7796,10,"WiFi, AC Rooms, Parking, Power Backup, CCTV Security, Laundry, Mess","Daily Housekeeping, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
468,"30 Rockefeller Plaza, New York, NY 10112, USA","30 Rockefeller Plaza, New York, NY 10112, USA",40.75874,-73.978674,Boys,Dormitory,5710,8,"WiFi, AC Rooms, Parking, Power Backup, CCTV Security, Laundry, Mess","Daily Housekeeping, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
469,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Single,9098,8,"Parking, AC Rooms, Mess, Study Area, Gym, CCTV Security, WiFi, Power Backup, 24/7 Security, Laundry","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
469,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Double,5956,7,"Parking, AC Rooms, Mess, Study Area, Gym, CCTV Security, WiFi, Power Backup, 24/7 Security, Laundry","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
469,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Triple,7511,3,"Parking, AC Rooms, Mess, Study Area, Gym, CCTV Security, WiFi, Power Backup, 24/7 Security, Laundry","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
469,"11 Wall St, New York, NY 10005, USA","11 Wall St, New York, NY 10005, USA",40.707493,-74.011276,Co-ed,Dormitory,5644,2,"Parking, AC Rooms, Mess, Study Area, Gym, CCTV Security, WiFi, Power Backup, 24/7 Security, Laundry","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
470,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Boys,Single,11383,10,"Gym, 24/7 Security, Laundry, AC Rooms, Study Area, Mess, Power Backup, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
470,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Boys,Double,5891,5,"Gym, 24/7 Security, Laundry, AC Rooms, Study Area, Mess, Power Backup, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
470,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Boys,Triple,4921,3,"Gym, 24/7 Security, Laundry, AC Rooms, Study Area, Mess, Power Backup, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
470,"233 Broadway, New York, NY 10279, USA","233 Broadway, New York, NY 10279, USA",40.712776,-74.008975,Boys,Dormitory,5382,1,"Gym, 24/7 Security, Laundry, AC Rooms, Study Area, Mess, Power Backup, Parking","Study Table & Chair, Hot Water",https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
471,"1000 5th Ave, New York, NY 10028, USA","1000 5th Ave, New York, NY 10028, USA",40.779437,-73.963244,Boys,Single,14272,4,"24/7 Security, WiFi, Power Backup, AC Rooms, Parking, Laundry, CCTV Security, Non-AC Rooms, Mess",,https://picsum.photos/300/300; https://picsum.photos/300/300; https://picsum.photos/300/300
